theta,c_breathing,psi_planet,ratio
1.36659280431156,0.05979095290969048,1.353636596372734,0.5390992233316396
1.3823007675795091,0.06094640146868668,1.3850857149375986,1.3658545064315035
1.398008730847458,0.062105317542850966,1.396546181205511,-0.6418595255200046
1.4137166941154071,0.06326741518698331,1.3649211032374955,-1.4600448312250336
1.429424657383356,0.06443240767087882,1.3506775200486274,0.5587772483626878
1.4451326206513049,0.0656000075500743,1.3824756082219887,1.3860566507422618
1.460840583919254,0.0667699267367707,1.3942217739629392,-0.6241305428247941
1.4765485471872029,0.06794187657091455,1.3628679689397953,-1.4414134108646977
1.492256510455152,0.0691155678914206,1.3489384361393562,0.575659074795297
1.5079644737231008,0.07029071110751782,1.3809528321432865,1.4002746037926599
1.5236724369910497,0.07146701627020163,1.3929293602221897,-0.6047349013150765
1.5393804002589988,0.07264419314377465,1.3619545249098781,-1.418041199764268
1.5550883635269477,0.07382195127745775,1.3483802820655182,0.589598564306165
1.5707963267948968,0.07500000007705462,1.3804773100917924,1.4084167328651276
1.5865042900628457,0.07617804887665149,1.3926269986771385,-0.5838634918286516
1.6022122533307943,0.07735580701033457,1.3621346975255118,-1.3901585487103745
1.6179202165987436,0.07853298388390759,1.3489538798376035,0.6004924705843635
1.6336281798666925,0.07970928904659141,1.3809997248667487,1.4104407489394575
1.6493361431346416,0.08088443226268863,1.3932641827895225,-0.5616733426785387
1.6650441064025905,0.08205812358319467,1.3633542363959879,-1.3579676242798513
1.6807520696705394,0.08323007341733853,1.350602371667019,0.6082799661355693
1.6964600329384885,0.08439999260403493,1.3824639151253622,1.4063520127970648
1.7121679962064371,0.08556759248323038,1.3947842231846643,-0.5382867242116376
1.7278759594743864,0.08673258496712592,1.3655531389422786,-1.3216403049811234
1.743583922742335,0.08789468261125825,1.353263668456495,0.6129416062984703
1.7592918860102844,0.08905359868542256,1.3848092674165484,1.3962010299905359
1.7749998492782333,0.09020904724441875,1.3971266174440233,-0.5137904388345262
1.7907078125461822,0.09136074319860424,1.3686680647352765,-1.2813160998810318
1.8064157758141317,0.0925084023842356,1.3568728849808978,0.6144978337014493
1.82212373908208,0.0936517416335814,1.3879730835353057,1.3800803879463217
1.8378317023500288,0.09479047884479018,1.400229389062251,-0.48823538337501304
1.853539665617978,0.09592433305149435,1.37263471659897,-1.2371003048702178
1.869247628885927,0.09705302449213457,1.3613647367669108,0.6130071455566224
1.884955592153876,0.09817627467898685,1.3918929040497576,1.3581213898439373
1.900663555421825,0.09929380646687515,1.4040313785770795,-0.4616364369676589
1.916371518689774,0.1004053441215528,1.3773901676596876,-1.1890625610383836
1.932079481957723,0.10151061338773576,1.3666758765129103,0.6085640486297592
1.947787445225672,0.10260934155677116,1.3965087711038295,1.330490617398496
1.963495408493621,0.10370125753392387,1.408474472005803,-0.43397270124770415
1.9792033717615696,0.10478609190526522,1.3828751166028472,-1.1372359323872203
1.994911335029519,0.10586357700414685,1.3727471514999434,0.6012969136208426
2.010619298297468,0.10693344697724334,1.4017654162674222,1.2973866137166894
2.0263272615654166,0.10799543785014759,1.4135057540451248,-0.40518810645303205
2.042035224833365,0.10904928759250264,1.3890360564818747,-1.0816165881373578
2.057743188101315,0.11009473618265378,1.3795257667721939,0.5913658119805092
2.073451151369264,0.11113152567180465,1.4076143613868959,1.2590368228819457
2.0891591146372126,0.11215940024766255,1.419079575105844,-0.3751924089675285
2.104867077905161,0.11317810629755641,1.3958273442299458,-1.0221641803549488
2.1205750411731104,0.11418739247101169,1.3869673403081877,0.5789603681351068
2.13628300444106,0.11518700974176732,1.4140159206224763,1.2156948560834238
2.151990967709009,0.11617671146921926,1.4251595205969751,-0.3438626724370337
2.167698930976957,0.11715625345927551,1.4032131561667593,-0.95880310204587
2.1834068942449063,0.11812539402460731,1.395037832780713,0.5642975672150357
2.199114857512855,0.11908389404428164,1.4209410870827717,1.167638066552449
2.2148228207808045,0.12003151702276109,1.4317202645000426,-0.3110455231702218
2.2305307840487534,0.12096802914825516,1.4111693037775366,-0.8914251250636269
2.2462387473167023,0.12189319935041033,1.4037153182587903,0.5476192597464333
2.261946710584651,0.1228067993573228,1.4283732702113732,1.1151652749905878
2.2776546738526,0.12370860375186134,1.4387492686132788,-0.2765610048700893
2.2933626371205493,0.12459839002728564,1.41968484999968,-0.8198947921980775
2.309070600388498,0.12547593864214632,1.412991514054418,0.5291886299012276
2.324778563656447,0.12634103307445377,1.4363098011202893,1.0585942009950742
2.340486526924396,0.12719345987510147,1.4462482317042067,-0.24021026321818084
2.356194490192345,0.1280330087205315,1.4287633731378582,-0.7440612664260016
2.371902453460294,0.12885947246462873,1.4228728576199607,0.5092836920769841
2.387610416728243,0.12967264718983088,1.4447629921940786,0.9982574762028804
2.403318379996192,0.13047233225744231,1.4542340411562613,-0.20179297079510405
2.419026343264141,0.1312583303571386,1.4384234790481192,-0.6637864600848786
2.4347343065320897,0.13203044755564972,1.433380574490711,0.4881827689581044
2.450442269800039,0.13278849334461043,1.453760193053799,0.9344943887856232
2.466150233067988,0.1335322806875651,1.4627385815570093,-0.16115003121088733
2.4818581963359367,0.13426162606611647,1.4486975155120203,-0.5790152952340435
2.4975661596038856,0.1349763495252058,1.4445482795787754,0.46612878496628696
2.5132741228718345,0.13567627471751414,1.4633413831767885,0.8676310248006871
2.528982086139784,0.13636122894697358,1.4718057121141797,-0.11827229348263302
2.5446900494077327,0.13703104321137713,1.4596257494935063,-0.48995589248634985
2.5603980126756816,0.1376855522440777,1.4564132937899983,0.44323797140503274
2.5761059759436304,0.1383245945547651,1.4735504810410873,0.7979297426907053
2.59181393921158,0.1389480124693114,1.4814809959671773,-0.07358195276808743
2.6075219024795286,0.13955565216867452,1.4712388358185586,-0.3975473024253091
2.623229865747477,0.140147363726851,1.4689916791196398,0.41926295511152745
2.6389378290154264,0.14072300114786784,1.4844103700155669,0.7254831511835036
2.6546457922833757,0.14128242240180483,1.491783404500253,-0.02823349455787394
2.6703537555513246,0.14182548945983836,1.4835233886246852,-0.30366503830534697
2.686061718819273,0.14235206832829794,1.4822434859653315,0.39358072216627704
2.7017696820872223,0.14286202908172718,1.4958880916782076,0.6502400908665678
2.7174776453551712,0.14335524589494084,1.5026713808906913,0.016131853008488406
2.73318560862312,0.14383159707407042,1.49639488878721,-0.210626227421713
2.7488935718910694,0.1442909650865903,1.496054362803478,0.36546567797988416
2.7646015351590183,0.14473323659031703,1.5078763316780177,0.5721351282190668
2.780309498426967,0.14515830246137496,1.5140285179602146,0.057858460037735426
2.796017461694916,0.14556605782112073,1.5096940088080435,-0.12069281939626819
2.811725424962865,0.14595640206202073,1.510236841212651,0.33424337137808635
2.8274333882308142,0.14632923887247443,1.5201945740083689,0.49113318088732427
2.843141351498763,0.14668447626057762,1.5256662451427492,0.09545788403282529
2.858849314766712,0.1470220265768204,1.5231934718804163,-0.035871513508439534
2.874557278034661,0.14734180653571305,1.5245393083096366,0.29935540865304944
2.8902652413026098,0.14764373723633573,1.5325979994067842,0.40725087404111093
2.905973204570559,0.14792774418180596,1.5373334718501925,0.12771491502014953
2.921681167838508,0.14819375729765955,1.5366102817945955,0.042230731748183814
2.937389131106457,0.14844171094914066,1.5386601894163507,0.260421670747192
2.9530970943744057,0.14867154395739604,1.544791669871145,0.3205878600306633
2.9688050576423546,0.14888319961456986,1.5487317540753747,0.15385622999630755
2.984513020910304,0.1490766256977959,1.5496252058897995,0.11268098267839122
3.000220984178253,0.14925177448208232,1.5522717315491916,0.21737957190200774
3.0159289474462017,0.14940860275208748,1.5564543865510778,0.23140624336478766
3.0316369107141505,0.14954707181278237,1.5595415730906879,0.1739803182293045
3.0473448739820994,0.14966714749899826,1.5619201394472617,0.1759382409698489
3.0630528372500487,0.1497688001838563,1.565068835943852,0.17085314981752475
3.0787608005179976,0.14985200478607755,1.5672876494503554,0.14032534826566945
3.0944687637859465,0.14991674077617143,1.5694772867760904,0.1899603459840833
3.110176727053896,0.14996299218150108,1.5732554297245254,0.2351944149370837
3.125884690321844,0.14999074759022427,1.5768661372374075,0.12278636056774417
3.1415926535897936,0.15000000015410922,1.5771128770077312,0.04852041365367654
3.1573006168577424,0.14999074759022427,1.578390450988243,0.20488870126407477
3.1730085801256918,0.14996299218150105,1.5835496453946791,0.293795498740252
3.18871654339364,0.14991674077617143,1.587620308793244,0.07461661873253433
3.204424506661589,0.14985200478607755,1.5858937956071375,-0.04322578954470657
3.2201324699295384,0.1497688001838563,1.5862623305644514,0.22021055133237155
3.2358404331974877,0.14966714749899826,1.592811914110225,0.3529760578713379
3.251548396465436,0.14954707181278237,1.597351400467468,0.026924195768764037
3.267256359733385,0.14940860275208748,1.5936577626665342,-0.1344709939091686
3.282964323001334,0.14925177448208232,1.5931268696016085,0.23615383109498111
3.298672286269283,0.1490766256977959,1.6010767540753854,0.41270904926120977
3.314380249537232,0.14888319961456986,1.606092506773899,-0.02009753743583076
3.330088212805181,0.148671543957396,1.600445371315749,-0.22488573888510643
3.34579617607313,0.14844171094914066,1.5990275129221132,0.25253508962879323
3.3615041393410787,0.14819375729765955,1.6083789951392635,0.4725523807911074
3.377212102609028,0.14792774418180593,1.6138731838014106,-0.0663738682983066
3.392920065876977,0.14764373723633573,1.6062937985689008,-0.3141700220862589
3.408628029144926,0.14734180653571305,1.6040032414677672,0.2690612124372862
3.4243359924128747,0.1470220265768204,1.6147466058524902,0.5319653670582198
3.440043955680824,0.14668447626057762,1.6207154263589103,-0.11185051574205573
3.455751918948773,0.14632923887247443,1.611232718266936,-0.40202459946998914
3.4714598822167217,0.14595640206202073,1.6080854510763376,0.28543933285988743
3.48716784548467,0.14556605782112073,1.620200059378517,0.5904235410793959
3.5028758087526195,0.14515830246137493,1.6266341536679523,-0.1564599066164405
3.518583772020569,0.14473323659031703,1.6152847264464414,-0.4881429131579793
3.5342917352885177,0.14429096508659028,1.6112986917691614,0.3014140566523693
3.5499996985564666,0.14383159707407042,1.624753928307119,0.6474571433942344
3.5657076618244155,0.14335524589494084,1.6316391578211769,-0.20011177934315327
3.5814156250923643,0.14286202908172718,1.6184672313483068,-0.5722107537638976
3.5971235883603137,0.14235206832829794,1.61366262681788,0.31677740182256997
3.6128315516282634,0.14182548945983833,1.6284190869321977,0.70266105679638
3.6285395148962114,0.14128242240180483,1.6357373749578323,-0.24269283242628603
3.64424747816416,0.14072300114786784,1.6207946667379043,-0.6539087707552724
3.659955441432109,0.14014736372685102,1.615194225054606,0.33136872492484315
3.6756634047000585,0.13955565216867452,1.6312049222564375,0.7556943466270738
3.691371367968008,0.13894801246931135,1.6389350631318362,-0.28406961120936103
3.707079331235956,0.13832459455476512,1.6222806122196056,-0.7329159664099123
3.722787294503905,0.1376855522440777,1.615909828974117,0.34507117548082533
3.738495257771854,0.1370310432113771,1.6331213429181664,0.8062762640069963
3.7542032210398033,0.13636122894697356,1.6412397448517992,-0.3240924260451692
3.769911184307752,0.13567627471751414,1.622939679070691,-0.8089134404142655
3.785619147575701,0.13497634952520576,1.6158269796338445,0.35780713105615547
3.80132711084365,0.13426162606611647,1.6341805216139715,0.8541812568402278
3.817035074111599,0.1335322806875651,1.6426618752470779,-0.3625994571244604
3.832743037379548,0.13278849334461038,1.6227891237069925,-0.8815880699439944
3.848451000647497,0.1320304475556497,1.6149659692067924,0.3695335112440077
3.864158963915446,0.13125833035713858,1.6343983613487865,0.8992338923622114
3.8798669271833943,0.13047233225744234,1.6432162351078328,-0.3994207133110521
3.895574890451344,0.12967264718983085,1.6218501895624877,-0.9506359624808525
3.911282853719293,0.1288594724646287,1.6133511255481503,0.38023728197356377
3.926990816987242,0.1280330087205315,1.6337956960791786,0.9413039760389452
3.942698780255191,0.12719345987510142,1.6429230621073387,-0.4343817042686453
3.95840674352314,0.12634103307445374,1.6201491923693374,-1.0157655765450428
3.974114706791089,0.1254759386421463,1.611011845376906,0.38993124292560566
3.989822670059038,0.12459839002728561,1.6323992436511396,0.9803019236199688
4.005530633326987,0.12370860375186134,1.6418089385923502,-0.4673067594520006
4.021238596594936,0.12280679935732274,1.617718368826465,-1.076700433853361
4.036946559862884,0.1218931993504103,1.6079833968612425,0.39865011029121433
4.052654523130833,0.12096802914825516,1.6302423314049024,1.0161743628342066
4.068362486398782,0.12003151702276106,1.6399074559917046,-0.4980219618382975
4.084070449666731,0.11908389404428167,1.6145965100385267,-1.1331813693488186
4.099778412934681,0.11812539402460727,1.604307513340394,0.4064468749106922
4.11548637620263,0.11715625345927548,1.6273654152014647,1.0488999125935692
4.131194339470579,0.11617671146921921,1.6372596759379432,-0.5263576886799299
4.146902302738528,0.11518700974176721,1.6108294007222885,-1.1849682915504332
4.162610266006476,0.11418739247101167,1.600032799143225,0.4133893952084762
4.178318229274425,0.11317810629755642,1.6238164115928786,1.078485069815649
4.194026192542374,0.11215940024766254,1.633914406866616,-0.5521507782347612
4.209734155810323,0.11113152567180459,1.6064700833071166,-1.2318414571074854
4.225442119078272,0.11009473618265377,1.595214966146254,0.41955715840816055
4.241150082346221,0.1090492875925027,1.6196508601732773,1.104960107221146
4.2568580456141705,0.10799543785014754,1.6299283116998111,-0.5752463755358832
4.272566008882119,0.10693344697724329,1.6015789622994023,-1.2736023001778136
4.288273972150068,0.10586357700414682,1.5899169154014745,0.42503810389441554
4.303981935418017,0.10478609190526521,1.6149319281463066,1.1283748397520625
4.319689898685966,0.10370125753392385,1.6253658564720808,-0.5954995532659453
4.335397861953915,0.10260934155677115,1.5962237579287437,-1.3100738976685449
4.351105825221864,0.10151061338773575,1.5842086711463286,0.4299253487404613
4.366813788489813,0.10040534412155278,1.6097302611006943,1.148794054668457
4.3825217517577615,0.09929380646687515,1.6202991007726688,-0.6127768515944751
4.39822971502571,0.09817627467898685,1.5904793085481035,-1.3411011911457464
4.41393767829366,0.09705302449213453,1.5781671642744288,0.4343136021915228
4.429645641561609,0.09592433305149431,1.6041236727680919,1.1662923477051734
4.445353604829558,0.09479047884479018,1.6148073189893144,-0.6269579175206061
4.461061568097507,0.09365174163358139,1.584427208890165,-1.366551115518618
4.476769531365456,0.09250840238423554,1.5718758495366323,0.4382950460765471
4.4924774946334045,0.09136074319860422,1.5981966538587538,1.1809481323083872
4.508185457901353,0.09020904724441874,1.6089764293039381,-0.6379374156591382
4.523893421169302,0.08905359868542255,1.5781552588739058,-1.3863127859116489
4.539601384437251,0.08789468261125827,1.565424128665962,0.44195455993928334
4.5553093477052,0.08673258496712592,1.5920396708611633,1.1928367810704827
4.57101731097315,0.08556759248323034,1.602898201349389,-0.6456272891273969
4.586725274241099,0.0843999926040349,1.571756691376368,-1.4002978512209623
4.602433237509048,0.08323007341733844,1.5589065469270555,0.44536441717090725
4.618141200776996,0.08205812358319463,1.585748227187908,1.2020232238950257
4.633849164044945,0.08088443226268859,1.5966692202233825,-0.6499592828196583
4.649557127312894,0.0797092890465914,1.565329154107521,-1.40844104739773
4.665265090580843,0.07853298388390757,1.5524217397481925,0.448578870587923
4.680973053848792,0.07735580701033458,1.5794216749514671,1.208554672834353
4.696681017116741,0.07617804887665149,1.5903896045645727,-0.6508875053232401
4.71238898038469,0.07500000007705462,1.5589734409010985,-1.4107009252582685
4.728096943652639,0.07382195127745769,1.5460711279325356,0.4516291781592514
4.743804906920588,0.0726441931437746,1.5731617899836154,1.2124542185456662
4.759512870188537,0.0714670162702016,1.5841615005905056,-0.648390795980518
4.775220833456486,0.07029071110751778,1.5527919923705393,-1.4070607159765984
4.790928796724435,0.06911556789142058,1.539957384505837,0.4545195774013635
4.806636759992384,0.06794187657091454,1.5670711460233078,1.213715986393055
4.822344723260333,0.06676992673677068,1.578087396769806,-0.6424746580001113
4.838052686528282,0.0656000075500743,1.5468872093664003,-1.3975292735298623
4.853760649796231,0.06443240767087877,1.5341827197808249,0.4572245608649226
4.869468613064179,0.06326741518698331,1.5612513425809365,1.2123021775446432
4.885176576332129,0.062105317542850924,1.572268315929874,-0.6331726943699891
4.900884539600078,0.06094640146868663,1.5413596357300743,-1.3821420909541828
4.916592502868027,0.05979095290969045,1.5288470415382853,0.45968740498325644
4.932300466135976,0.05863925695550495,1.5558011414745059,1.2081418193492297
4.948008429403925,0.05749159776987364,1.5668019361799066,-0.6205476386541307
4.9637163926718735,0.056348258520527786,1.5363060624465228,-1.3609624076630595
4.979424355939822,0.055209521309319,1.5240460411626453,0.46181967357034637
4.995132319207771,0.05407566710261487,1.5508145553842412,1.201130810969076
5.01084028247572,0.05294697566197466,1.561780678480053,-0.6046921015845754
5.026548245743669,0.05182372547512239,1.5318175927440225,-1.334082389665184
5.042256209011619,0.05070619368723403,1.5198692441334964,0.46350139796310685
5.057964172279568,0.0495946560325564,1.5463789186117156,1.1911328488517796
5.0736721355475165,0.04848938676637343,1.5572897862075186,-0.5857291057586096
5.089380098815465,0.04739065859733805,1.527977696055266,-1.3016243089371073
5.105088062083414,0.04629874262018533,1.5163980525406118,0.4645817071264986
5.120796025351363,0.04521390824884398,1.542572960836274,1.1779809022749603
5.136503988619312,0.04413642314996236,1.5534054140271725,-0.5638124183531659
5.152211951887261,0.043066553176865904,1.5248602713212642,-1.263741601229043
5.16791991515521,0.04200456230396164,1.5137038007226031,0.46487975605352716
5.18362787842316,0.040950712561606435,1.539464899585473,1.161478990506751
5.199335841691108,0.03990526397145542,1.5501927393613557,-0.5391266481852028
5.215043804959057,0.03886847448230459,1.52252773641254,-1.2206196562994904
5.230751768227006,0.03784059990644665,1.511845841910778,0.4641858499046023
5.246459731494955,0.036821893856552754,1.5371105649721464,1.141404067742556
5.262167694762904,0.03581260768309751,1.547704108250753,-0.5118870539128295
5.277875658030853,0.034812990412341926,1.5210291588917437,-1.1724761927532583
5.293583621298802,0.033823288684889985,1.5108696823141277,0.4622626889800614
5.309291584566751,0.03284374669483365,1.5355515695690305,1.1175078595528944
5.324999547834699,0.03187460612950192,1.5459772271331318,-0.482339010387399
5.340707511102649,0.03091610610982752,1.5203984426532982,-1.1195610897359742
5.356415474370598,0.02996848313134812,1.510805178185535,0.45884667403732493
5.372123437638547,0.029031971005854026,1.5348135360560957,1.0895185231521154
5.387831400906496,0.028106800803698866,1.5450334120683815,-0.45075709770544137
5.403539364174445,0.027193200796786405,1.520652584189047,-1.0621555882698814
5.419247327442394,0.02629139640224785,1.5116648101376018,0.45364921502027045
5.4349552907103424,0.025401610126823588,1.5349043946011915,1.0571420255966473
5.450663253978291,0.024524061511962895,1.544875906351756,-0.41744380977849005
5.46637121724624,0.023658967079655452,1.5217900105403253,-1.0005708326669094
5.482079180514189,0.022806540279007755,1.5134420465787304,0.44635798108942737
5.497787143782139,0.021966991433577672,1.5358127600829443,1.0200631501826152
5.513495107050088,0.021140527689480475,1.5454882755668453,-0.3827279226108118
5.529203070318037,0.020327352964278324,1.5237890077829663,-0.9351457920225101
5.5449110335859855,0.019527667896666875,1.5161098040643122,0.4366380152621474
5.560618996853934,0.018741669796970607,1.5375063955932222,0.9779460459761466
5.576326960121883,0.017969552598459497,1.5468328852007704,-0.3469626157529362
5.592034923389832,0.01721150680949881,1.526606243546025,-0.8662446785517801
5.607742886657781,0.016467719466544115,1.5196190060172754,0.4241325998219807
5.62345084992573,0.01573837408799275,1.5399307621435117,0.9304342008568156
5.639158813193679,0.015023650628903436,1.5488494585178798,-0.310523512553722
5.6548667764616285,0.014323725436595037,1.5301753782854532,-0.7942540634611532
5.670574739729577,0.013638771207135622,1.5238972312093444,0.4084636531350725
5.686282702997526,0.012968956942732085,1.543007642404929,0.8771495632525728
5.701990666265475,0.012314447910031513,1.5514536974494821,-0.2738069311128015
5.717698629533424,0.011675405599344112,1.5344057439720697,-0.7195799963650273
5.733406592801373,0.011051987684797832,1.5288474251469768,0.3892311377718869
5.749114556069322,0.010444347985434687,1.5466338008017952,0.8176900464823404
5.764822519337271,0.009852636427258199,1.554535915576401,-0.23722892113465122
5.78053048260522,0.009276999006241338,1.539181034443237,-0.6426456125626672
5.796238445873168,0.008717577752304393,1.5343466082235144,0.366010129810455
5.811946409141118,0.00817451069427084,1.5506795817927588,0.751623263255361
5.827654372409067,0.0076479318258112555,1.557959549444618,-0.20122637937740961
5.843362335677016,0.007137971072382038,1.5443578686411534,-0.5638901119842146
5.859070298944965,0.0066447542591683804,1.5402444191122027,0.3383419716358489
5.874778262212914,0.006168403080038792,1.554987195166076,0.6784706115299599
5.890486225480863,0.0057090350675188944,1.5615592020007936,-0.1662634137472523
5.906194188748811,0.005266763563792186,1.5497638759741872,-0.4837710094550687
5.92190215201676,0.004841697692734281,1.5463610875075569,0.3057100713454304
5.937610115284709,0.0044339423329885,1.5593680411168591,0.5976660631590462
5.953318078552658,0.004043598092088475,1.5651373206407606,-0.13285102902854362
5.969026041820608,0.0036707612816347895,1.5551944029486788,-0.4027742062391084
5.984734005088557,0.0033155238935315763,1.5524837957669975,0.2674757663130265
6.000441968356506,0.0029779735772888162,1.5635974019733019,0.5084488680502943
6.016149931624454,0.0026581936183961504,1.5684571880529259,-0.10160082669133885
6.031857894892403,0.002356262917773473,1.5604055178659804,-0.32144323093839944
6.047565858160352,0.002072255972303275,1.5583587511243036,0.22271188929156693
6.063273821428301,0.0018062428564496668,1.5674022182186351,0.40958745037053035
6.07898178469625,0.001558289204968547,1.5712263203751697,-0.07336434640721734
6.094689747964199,0.001328456196713195,1.565097409301552,-0.24045591599137595
6.110397711232149,0.0011168005395393384,1.5636721749832627,0.16977549042609041
6.1261056745000975,0.0009233744563133291,1.5704310636363736,0.29867123073263
