rpm,p_int_bar,fuel_mass_mg,status,doe_status,q_total_j,phi_est,objective,abs_work_j,abs_work_net_j,w_comp_est_j,p_max_bar,thermal_efficiency,iter_count,solver_status
3577.8571428571427,2.8635714285714284,357.42857142857144,Optimal,Completed,15726.857142857143,1.0057310398232857,53520.85560138524,5471.2891187987025,4383.436288652869,1087.852830145834,346.06890453123896,0.278722967267732,431,Solve_Succeeded
3577.8571428571427,2.8635714285714284,393.0714285714286,Optimal,Completed,17295.14285714286,1.106022764218134,59060.3495116849,5826.55490037121,4738.702070225376,1087.852830145834,360.25218000464037,0.27399033991027727,370,Solve_Succeeded
3577.8571428571427,2.8635714285714284,428.7142857142858,Optimal,Completed,18863.428571428572,1.206314488612982,64608.73978144812,6181.041015995859,5093.188185850026,1087.852830145834,373.948405898677,0.27000331178205883,512,Solve_Succeeded
3577.8571428571427,2.8635714285714284,464.3571428571429,Optimal,Completed,20431.714285714286,1.30660621300783,70162.20723923025,6529.72557221524,5441.872742069407,1087.852830145834,386.37723730354907,0.26634440292043077,569,Solve_Succeeded
3577.8571428571427,2.8635714285714284,500.0,Optimal,Completed,22000.0,1.406897937402678,75725.48372124885,6881.721104855376,5793.868274709543,1087.852830145834,398.4563977205296,0.2633576488504338,522,Solve_Succeeded
3577.8571428571427,3.434285714285714,286.14285714285717,Optimal,Completed,12590.285714285714,0.6713470658181491,34235.383374765814,5153.912485185789,3849.2488764701066,1304.6636087156824,317.19786694853605,0.30573165405631036,311,Solve_Succeeded
3577.8571428571427,3.434285714285714,321.78571428571433,Optimal,Completed,14158.571428571431,0.7549721746157669,38784.36486610268,5510.694111107111,4206.030502391429,1304.6636087156824,336.162727948446,0.29706602277005345,538,Solve_Succeeded
3577.8571428571427,3.434285714285714,357.42857142857144,Optimal,Completed,15726.857142857143,0.8385972834133845,43340.808323194695,5873.051799151549,4568.388190435867,1304.6636087156824,353.9045935708041,0.2904832255382155,546,Solve_Succeeded
3577.8571428571427,3.434285714285714,393.0714285714286,Optimal,Completed,17295.14285714286,0.9222223922110023,47900.80791447975,6228.782635583474,4924.119026867792,1304.6636087156824,370.6882010840828,0.2847110930242557,388,Solve_Succeeded
3577.8571428571427,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52467.65987397084,6582.511734371983,5277.848125656301,1304.6636087156824,385.56863542021836,0.27979262124438903,443,Solve_Succeeded
3577.8571428571427,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57040.711182630694,6943.160435927502,5638.496827211819,1304.6636087156824,400.92067811755777,0.2759678776026257,428,Solve_Succeeded
3577.8571428571427,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61618.430437017596,7294.343405423142,5989.67979670746,1304.6636087156824,414.44531889253653,0.2722581725776118,373,Solve_Succeeded
3577.8571428571427,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,35962.84997487007,6267.38495171878,4745.910564433249,1521.4743872855304,355.9676712193018,0.30177107360505,428,Solve_Succeeded
3577.8571428571427,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39825.87564786915,6622.484731060502,5101.010343774971,1521.4743872855304,373.0944427971781,0.29493889619236446,366,Solve_Succeeded
3577.8571428571427,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43694.20650404715,6974.879749295103,5453.405362009572,1521.4743872855304,388.18201253148754,0.289099372436968,380,Solve_Succeeded
3577.8571428571427,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47569.09368970992,7330.188198611641,5808.713811326111,1521.4743872855304,403.52888906980223,0.28429889582919254,478,Solve_Succeeded
3577.8571428571427,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51446.44689248949,7679.901165182927,6158.426777897396,1521.4743872855304,417.54728627668055,0.2799284899044271,353,Solve_Succeeded
3577.8571428571427,4.575714285714286,393.0714285714286,Optimal,Completed,17295.14285714286,0.6921706621527471,33681.19474401675,7021.802461334089,5283.51729547871,1738.2851658553786,374.2762502835342,0.3054913936889876,829,Solve_Succeeded
3577.8571428571427,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37027.256574717445,7370.289904236114,5632.004738380736,1738.2851658553786,389.6083958770847,0.2985673954792732,388,Solve_Succeeded
3577.8571428571427,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,40377.98576253935,7718.31639510106,5980.031229245682,1738.2851658553786,404.19757923043056,0.29268377315881317,425,Solve_Succeeded
3577.8571428571427,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43733.07763037583,8069.637122074862,6331.351956219483,1738.2851658553786,418.998522594346,0.2877887252827038,540,Solve_Succeeded
3577.8571428571427,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,38468.10306936581,7558.071535387415,5602.975590962188,1955.0959444252267,399.06833146168196,0.2970284839654609,3000,Maximum_Iterations_Exceeded
3577.8571428571427,5.146428571428571,464.3571428571429,Maximum_Iterations_Exceeded,Completed,20431.714285714286,0.727020722824204,41414.20986139025,7878.346190518229,5923.250246093003,1955.0959444252267,398.553110977904,0.289904712020885,3000,Maximum_Iterations_Exceeded
3577.8571428571427,5.146428571428571,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7828249592015734,44357.6601884988,8200.758424921998,6245.662480496771,1955.0959444252267,398.2071343898113,0.28389374911348964,3000,Maximum_Iterations_Exceeded
3577.8571428571427,5.717142857142857,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7046793891863238,33075.270885322476,8875.853605827271,6703.946882832197,2171.9067229950747,442.501883750306,0.3047248583105544,3000,Maximum_Iterations_Exceeded
4291.428571428572,0.01,1.0,Maximum_Iterations_Exceeded,Completed,44.0,0.8057505472924764,29474.799730228504,-85.29109088423769,-89.09002818083077,3.7989372965930848,1.9479667657886843,-2.0247733677461537,3000,Maximum_Iterations_Exceeded
4291.428571428572,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57794.204317214135,936.2686069863523,715.658891119911,220.6097158664413,70.68083816992485,0.22500953278114338,359,Solve_Succeeded
4291.428571428572,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42543.178067583016,1706.921580583954,1269.5010861476644,437.4204944362895,125.43330892856575,0.26732770600546446,283,Solve_Succeeded
4291.428571428572,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56778.406317584544,2065.0034336960703,1627.5829392597807,437.4204944362895,153.1281322792858,0.2576454223161118,391,Solve_Succeeded
4291.428571428572,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71032.18201009162,2425.24367591492,1987.8231814786304,437.4204944362895,177.4580163602466,0.25208816026577796,315,Solve_Succeeded
4291.428571428572,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36893.75562167487,2481.8451978434605,1827.6139248373229,654.2312730061377,175.81143903811454,0.2893102097209692,399,Solve_Succeeded
4291.428571428572,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46287.065119576524,2846.5209932919565,2192.289720285819,654.2312730061377,210.88945322899073,0.278017827493763,197,Solve_Succeeded
4291.428571428572,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55690.123867157374,3212.1800886347496,2557.948815628612,654.2312730061377,235.8579389960931,0.2705760654829588,437,Solve_Succeeded
4291.428571428572,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65106.3833613137,3571.47313797086,2917.2418649647225,654.2312730061377,257.5793404014442,0.26467445699190006,423,Solve_Succeeded
4291.428571428572,1.7221428571428572,286.14285714285717,Optimal,Completed,12590.285714285714,1.3387958077368978,74535.9049600596,3932.1455684858956,3277.914295479758,654.2312730061377,272.19131413473787,0.26035265361455895,374,Solve_Succeeded
4291.428571428572,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40638.09172119074,3624.739896882099,2753.697845306113,871.0420515759859,261.5997510702466,0.29128211008738497,509,Solve_Succeeded
4291.428571428572,2.2928571428571427,250.50000000000003,Optimal,Completed,11022.0,0.8803012988643975,47611.88355627994,3988.239233940868,3117.197182364882,871.0420515759859,280.2972080343611,0.2828159301728254,539,Solve_Succeeded
4291.428571428572,2.2928571428571427,286.14285714285717,Optimal,Completed,12590.285714285714,1.0055566020104865,54594.55319718006,4348.865846203992,3477.823794628006,871.0420515759859,296.9618298342492,0.2762307284799624,435,Solve_Succeeded
4291.428571428572,2.2928571428571427,321.78571428571433,Optimal,Completed,14158.571428571431,1.1308119051565757,61589.062044786624,4706.740282163131,3835.698230587145,871.0420515759859,311.7830823382305,0.27090997491786917,364,Solve_Succeeded
4291.428571428572,2.2928571428571427,357.42857142857144,Optimal,Completed,15726.857142857143,1.2560672083026645,68592.07881886783,5064.148217894927,4193.106166318941,871.0420515759859,326.16753410730314,0.2666207321800068,409,Solve_Succeeded
4291.428571428572,2.2928571428571427,393.0714285714286,Optimal,Completed,17295.14285714286,1.3813225114487537,75606.13724387925,5420.711872698692,4549.669821122706,871.0420515759859,339.50447474931264,0.26306055166486825,368,Solve_Succeeded
4291.428571428572,2.8635714285714284,250.50000000000003,Optimal,Completed,11022.0,0.7048558666387418,36942.329210365824,4396.154616017211,3308.301785871377,1087.852830145834,293.45427870979114,0.30015439900847185,511,Solve_Succeeded
4291.428571428572,2.8635714285714284,286.14285714285717,Optimal,Completed,12590.285714285714,0.8051475910335898,42459.542568639146,4758.153251211389,3670.300421065555,1087.852830145834,312.9907288679812,0.29151843765554947,429,Solve_Succeeded
4291.428571428572,2.8635714285714284,321.78571428571433,Optimal,Completed,14158.571428571431,0.905439315428438,47985.33291366542,5119.571238766939,4031.718408621105,1087.852830145834,330.65468613867006,0.28475460458427737,484,Solve_Succeeded
4291.428571428572,2.8635714285714284,357.42857142857144,Optimal,Completed,15726.857142857143,1.0057310398232857,53518.30930904091,5479.316583583224,4391.463753437391,1087.852830145834,345.4825143597248,0.27923339759157884,353,Solve_Succeeded
4291.428571428572,2.8635714285714284,393.0714285714286,Optimal,Completed,17295.14285714286,1.106022764218134,59060.57516777792,5835.472604400687,4747.619774254852,1087.852830145834,359.63120443748244,0.2745059588966676,385,Solve_Succeeded
4291.428571428572,2.8635714285714284,428.7142857142858,Optimal,Completed,18863.428571428572,1.206314488612982,64607.54300984742,6189.772414117561,5101.919583971727,1087.852830145834,372.9091525586006,0.27046618617886525,396,Solve_Succeeded
4291.428571428572,2.8635714285714284,464.3571428571429,Optimal,Completed,20431.714285714286,1.30660621300783,70165.23847596074,6540.618850397658,5452.766020251824,1087.852830145834,385.4084004869595,0.2668775582900726,498,Solve_Succeeded
4291.428571428572,2.8635714285714284,500.0,Optimal,Completed,22000.0,1.406897937402678,75725.99911464794,6890.110206817676,5802.2573766718415,1087.852830145834,397.1132536524485,0.2637389716669019,387,Solve_Succeeded
4291.428571428572,3.434285714285714,286.14285714285717,Optimal,Completed,12590.285714285714,0.6713470658181491,34233.6070501108,5157.520736724381,3852.857128008699,1304.6636087156824,316.90186220569,0.3060182441798767,350,Solve_Succeeded
4291.428571428572,3.434285714285714,321.78571428571433,Optimal,Completed,14158.571428571431,0.7549721746157669,38783.95197974341,5519.984974268629,4215.321365552947,1304.6636087156824,335.35359428194084,0.2977222233767594,378,Solve_Succeeded
4291.428571428572,3.434285714285714,357.42857142857144,Optimal,Completed,15726.857142857143,0.8385972834133845,43338.758685647714,5877.290179968986,4572.626571253304,1304.6636087156824,352.866109991527,0.2907527250815087,400,Solve_Succeeded
4291.428571428572,3.434285714285714,393.0714285714286,Optimal,Completed,17295.14285714286,0.9222223922110023,47900.47515730656,6233.549069365488,4928.885460649806,1304.6636087156824,369.130697836873,0.28498668680346784,375,Solve_Succeeded
4291.428571428572,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52468.555281386274,6594.179059288331,5289.515450572649,1304.6636087156824,384.7432478769062,0.280411136848388,408,Solve_Succeeded
4291.428571428572,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57041.60922244136,6947.372358762888,5642.708750047206,1304.6636087156824,398.70084719286575,0.2761740239286994,391,Solve_Succeeded
4291.428571428572,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61621.50545979872,7300.141354492156,5995.477745776474,1304.6636087156824,411.7975777462152,0.2725217157171125,427,Solve_Succeeded
4291.428571428572,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,35962.34437685592,6275.83132871407,4754.356941428539,1521.4743872855304,355.14441548028606,0.3023081406692807,337,Solve_Succeeded
4291.428571428572,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39826.13492105987,6629.14897008114,5107.674582795609,1521.4743872855304,371.7484431775585,0.2953242205042643,475,Solve_Succeeded
4291.428571428572,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43696.50182749984,6985.975442635563,5464.501055350032,1521.4743872855304,387.27179289638974,0.28968758434650743,333,Solve_Succeeded
4291.428571428572,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47569.713560826865,7337.615815336623,5816.141428051093,1521.4743872855304,401.62269758019903,0.28466242953082493,317,Solve_Succeeded
4291.428571428572,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51448.76415007428,7687.463824940372,6165.989437654842,1521.4743872855304,415.30300024582533,0.2802722471661292,387,Solve_Succeeded
4291.428571428572,4.575714285714286,393.0714285714286,Optimal,Completed,17295.14285714286,0.6921706621527471,33683.003041998076,7029.8833295372915,5291.598163681912,1738.2851658553786,373.2162615988826,0.30595862707757243,485,Solve_Succeeded
4291.428571428572,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37030.629656930854,7382.587319767582,5644.302153912204,1738.2851658553786,388.53945085069313,0.2992193138452745,363,Solve_Succeeded
4291.428571428572,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,40380.67650225813,7731.611062127743,5993.325896272365,1738.2851658553786,403.15107629983515,0.29333446094941024,449,Solve_Succeeded
4291.428571428572,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43735.55104882091,8079.891424833897,6341.606258978518,1738.2851658553786,417.0915297091511,0.288254829953569,400,Solve_Succeeded
4291.428571428572,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,38527.47128874144,7475.718189505047,5520.6222450798205,1955.0959444252267,398.0520563199967,0.29266271633363683,3000,Maximum_Iterations_Exceeded
4291.428571428572,5.146428571428571,464.3571428571429,Maximum_Iterations_Exceeded,Completed,20431.714285714286,0.727020722824204,41450.25169561489,7832.15227725606,5877.0563328308335,1955.0959444252267,398.0524284288388,0.2876438193411911,3000,Maximum_Iterations_Exceeded
4291.428571428572,5.146428571428571,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7828249592015734,44368.27930732025,8200.694159853243,6245.598215428016,1955.0959444252267,398.1499025236072,0.2838908279740007,3000,Maximum_Iterations_Exceeded
4291.428571428572,5.717142857142857,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7046793891863238,39458.78098349643,8669.664048258255,6497.757325263181,2171.9067229950747,443.13433109982736,0.29535260569378097,3000,Maximum_Iterations_Exceeded
5005.0,0.01,1.0,Maximum_Iterations_Exceeded,Completed,44.0,0.8057505472924764,29474.715591560507,-85.26430563251814,-89.06324292911123,3.7989372965930848,1.9479897595357016,-2.024164612025255,3000,Maximum_Iterations_Exceeded
5005.0,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57790.74631995258,940.0275417409052,719.4178258744639,220.6097158664413,71.15192550064887,0.22619137536477035,563,Solve_Succeeded
5005.0,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42539.508661959546,1712.0820176370225,1274.661523200733,437.4204944362895,125.35684016218762,0.2684143752603673,262,Solve_Succeeded
5005.0,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56773.50951997544,2070.3765078251286,1632.956013388839,437.4204944362895,153.4314603808022,0.2584959767915394,314,Solve_Succeeded
5005.0,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71027.68454471954,2433.573567641361,1996.1530732050715,437.4204944362895,177.0386483061465,0.2531445253892442,435,Solve_Succeeded
5005.0,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36891.04519216919,2485.385018887647,1831.1537458815096,654.2312730061377,176.79624860273287,0.28987056131095806,333,Solve_Succeeded
5005.0,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46283.43087463439,2853.3161850207734,2199.084912014636,654.2312730061377,210.46060359197512,0.27887956781228396,211,Solve_Succeeded
5005.0,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55686.628068129045,3216.776619831005,2562.5453468248675,654.2312730061377,235.71579393096513,0.27106227979590897,423,Solve_Succeeded
5005.0,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65103.04277661109,3581.1515582034317,2926.920285197294,654.2312730061377,256.80815833183556,0.2655525571763105,437,Solve_Succeeded
5005.0,1.7221428571428572,286.14285714285717,Optimal,Completed,12590.285714285714,1.3387958077368978,74534.78295120852,3937.8722453860473,3283.6409723799097,654.2312730061377,271.5272522368903,0.26080750245835077,353,Solve_Succeeded
5005.0,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40636.40494507286,3628.215424390826,2757.17337281484,871.0420515759859,261.7165503329834,0.2916497462781655,442,Solve_Succeeded
5005.0,2.2928571428571427,250.50000000000003,Optimal,Completed,11022.0,0.8803012988643975,47609.540562773174,3993.4471316588792,3122.4050800828936,871.0420515759859,280.1035150648058,0.2832884304194242,324,Solve_Succeeded
5005.0,2.2928571428571427,286.14285714285717,Optimal,Completed,12590.285714285714,1.0055566020104865,54593.744813087505,4353.737300757037,3482.6952491810507,871.0420515759859,296.36663166041075,0.2766176501641555,352,Solve_Succeeded
5005.0,2.2928571428571427,321.78571428571433,Optimal,Completed,14158.571428571431,1.1308119051565757,61588.111354059554,4714.185110418568,3843.143058842582,871.0420515759859,311.3105597993598,0.2714357926737773,319,Solve_Succeeded
5005.0,2.2928571428571427,357.42857142857144,Optimal,Completed,15726.857142857143,1.2560672083026645,68593.84742106109,5071.989099620693,4200.947048044707,871.0420515759859,325.28921362971346,0.26711929852765925,375,Solve_Succeeded
5005.0,2.2928571428571427,393.0714285714286,Optimal,Completed,17295.14285714286,1.3813225114487537,75607.58682866102,5424.504115125977,4553.4620635499905,871.0420515759859,338.4641628832821,0.2632798179905996,309,Solve_Succeeded
5005.0,2.8635714285714284,250.50000000000003,Optimal,Completed,11022.0,0.7048558666387418,36942.06110841905,4398.334514551851,3310.4816844060165,1087.852830145834,292.7647476300107,0.30035217604845005,332,Solve_Succeeded
5005.0,2.8635714285714284,286.14285714285717,Optimal,Completed,12590.285714285714,0.8051475910335898,42460.276184777686,4760.157549756626,3672.3047196107923,1087.852830145834,311.8347451883921,0.2916776317033035,460,Solve_Succeeded
5005.0,2.8635714285714284,321.78571428571433,Optimal,Completed,14158.571428571431,0.905439315428438,47986.04438934844,5127.144132616171,4039.291302470337,1087.852830145834,329.940732239209,0.2852894674330779,308,Solve_Succeeded
5005.0,2.8635714285714284,357.42857142857144,Optimal,Completed,15726.857142857143,1.0057310398232857,53520.08676333546,5484.123241546727,4396.270411400892,1087.852830145834,344.8303522530339,0.2795390313186382,471,Solve_Succeeded
5005.0,2.8635714285714284,393.0714285714286,Optimal,Completed,17295.14285714286,1.106022764218134,59062.247393303034,5842.750688977908,4754.897858832073,1087.852830145834,358.34683590660416,0.2749267755755085,342,Solve_Succeeded
5005.0,2.8635714285714284,428.7142857142858,Optimal,Completed,18863.428571428572,1.206314488612982,64611.268485772925,6195.267819861498,5107.414989715664,1087.852830145834,371.6545491520679,0.27075751210209964,391,Solve_Succeeded
5005.0,2.8635714285714284,464.3571428571429,Optimal,Completed,20431.714285714286,1.30660621300783,70168.89695241171,6548.725487542775,5460.872657396942,1087.852830145834,383.84618948066606,0.2672743256406608,399,Solve_Succeeded
5005.0,2.8635714285714284,500.0,Optimal,Completed,22000.0,1.406897937402678,75731.7026470106,6896.171219340599,5808.318389194765,1087.852830145834,395.41495961228685,0.2640144722361257,528,Solve_Succeeded
5005.0,3.434285714285714,286.14285714285717,Optimal,Completed,12590.285714285714,0.6713470658181491,34237.01473872585,5158.954760299981,3854.291151584299,1304.6636087156824,316.1519764904796,0.3061321433882142,432,Solve_Succeeded
5005.0,3.434285714285714,321.78571428571433,Optimal,Completed,14158.571428571431,0.7549721746157669,38786.017913027,5521.916328571418,4217.252719855735,1304.6636087156824,334.3366998304976,0.29785863221662945,272,Solve_Succeeded
5005.0,3.434285714285714,357.42857142857144,Optimal,Completed,15726.857142857143,0.8385972834133845,43342.13130807266,5879.82874956118,4575.165140845498,1304.6636087156824,351.369536331642,0.29091414128623,399,Solve_Succeeded
5005.0,3.434285714285714,393.0714285714286,Optimal,Completed,17295.14285714286,0.9222223922110023,47905.00863423608,6241.376342502015,4936.712733786333,1304.6636087156824,367.98030396444534,0.28543925740095755,418,Solve_Succeeded
5005.0,3.434285714285714,428.7142857142858,Optimal,Completed,18863.428571428572,1.0058475010086199,52472.919374947276,6596.801011057311,5292.137402341629,1304.6636087156824,382.61361759862893,0.28055013341303964,432,Solve_Succeeded
5005.0,3.434285714285714,464.3571428571429,Optimal,Completed,20431.714285714286,1.0894726098062375,57047.932907006965,6951.62807736759,5646.964468651908,1304.6636087156824,396.0266333313303,0.2763823137738485,298,Solve_Succeeded
5005.0,3.434285714285714,500.0,Optimal,Completed,22000.0,1.1730977186038554,61628.68878993593,7308.027995629218,6003.364386913536,1304.6636087156824,410.79440341645926,0.27288019940516073,292,Solve_Succeeded
5005.0,4.005,357.42857142857144,Optimal,Completed,15726.857142857143,0.7190967966205728,35967.41265760496,6278.41871465284,4756.94432736731,1521.4743872855304,354.0819431843893,0.3024726608855749,416,Solve_Succeeded
5005.0,4.005,393.0714285714286,Optimal,Completed,17295.14285714286,0.7908052901284999,39832.34761955759,6632.4667858912235,5110.992398605693,1521.4743872855304,370.17896721402263,0.2955160556245341,373,Solve_Succeeded
5005.0,4.005,428.7142857142858,Optimal,Completed,18863.428571428572,0.8625137836364265,43701.38412365886,6989.494695737303,5468.0203084517725,1521.4743872855304,385.5228796252172,0.28987414921664295,323,Solve_Succeeded
5005.0,4.005,464.3571428571429,Optimal,Completed,20431.714285714286,0.9342222771443534,47576.296409106726,7341.642841961646,5820.168454676115,1521.4743872855304,399.5153892761863,0.2848595263856806,317,Solve_Succeeded
5005.0,4.005,500.0,Optimal,Completed,22000.0,1.0059307706522802,51457.156866126184,7691.852382511337,6170.377995225806,1521.4743872855304,412.835589440345,0.2804717270557185,407,Solve_Succeeded
5005.0,4.575714285714286,393.0714285714286,Maximum_Iterations_Exceeded,Completed,17295.14285714286,0.6921706621527471,40395.91053402757,6772.4264459694305,5034.141280114052,1738.2851658553786,354.4991570721005,0.2910725468818526,3000,Maximum_Iterations_Exceeded
5005.0,4.575714285714286,428.7142857142858,Optimal,Completed,18863.428571428572,0.7549351833982897,37036.62257357841,7388.245560159113,5649.960394303735,1738.2851658553786,387.09231856878864,0.29951927206178347,307,Solve_Succeeded
5005.0,4.575714285714286,464.3571428571429,Optimal,Completed,20431.714285714286,0.8176997046438322,40387.898338311745,7737.06246051679,5998.777294661411,1738.2851658553786,401.3652142352736,0.2936012715710162,342,Solve_Succeeded
5005.0,4.575714285714286,500.0,Optimal,Completed,22000.0,0.8804642258893749,43744.19871456542,8086.094685328157,6347.8095194727775,1738.2851658553786,414.95897605524334,0.2885367963396717,299,Solve_Succeeded
5005.0,5.146428571428571,428.7142857142858,Maximum_Iterations_Exceeded,Completed,18863.428571428572,0.6712164864468348,38539.13483938443,7473.593999342885,5518.498054917658,1955.0959444252267,398.0521869763641,0.29255010742194726,3000,Maximum_Iterations_Exceeded
5005.0,5.146428571428571,464.3571428571429,Maximum_Iterations_Exceeded,Completed,20431.714285714286,0.727020722824204,41431.22011913717,7880.117089896178,5925.0211454709515,1955.0959444252267,398.2973744592721,0.2899913860685535,3000,Maximum_Iterations_Exceeded
5005.0,5.146428571428571,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7828249592015734,44385.28095092982,8189.121082069742,6234.025137644516,1955.0959444252267,398.05295235362956,0.2833647789838416,3000,Maximum_Iterations_Exceeded
5005.0,5.717142857142857,500.0,Maximum_Iterations_Exceeded,Completed,22000.0,0.7046793891863238,39477.44814597492,8657.73074076768,6485.824017772606,2171.9067229950747,442.1830253246851,0.29481018262602754,3000,Maximum_Iterations_Exceeded
5718.571428571428,0.01,1.0,Maximum_Iterations_Exceeded,Completed,44.0,0.8057505472924764,29474.644943648145,-85.24538128910218,-89.04431858569527,3.7989372965930848,1.9480273243313768,-2.023734513311256,3000,Maximum_Iterations_Exceeded
5718.571428571428,0.5807142857142857,72.28571428571429,Optimal,Completed,3180.571428571429,1.002976081008593,57786.07289036918,945.1141158598525,724.5043999934112,220.6097158664413,71.06384761004429,0.22779063959548498,285,Solve_Succeeded
5718.571428571428,1.1514285714285715,107.92857142857144,Optimal,Completed,4748.857142857143,0.755266176773531,42536.91004060917,1714.0806342422613,1276.6601398059718,437.4204944362895,126.77535683498472,0.26883523791113056,335,Solve_Succeeded
5718.571428571428,1.1514285714285715,143.57142857142858,Optimal,Completed,6317.142857142858,1.0046889578522815,56769.80163219318,2074.763270804707,1637.3427763684176,437.4204944362895,153.59632438600948,0.25919039879192496,356,Solve_Succeeded
5718.571428571428,1.1514285714285715,179.21428571428572,Optimal,Completed,7885.428571428572,1.2541117389310321,71024.1529825771,2437.5392827278815,2000.118788291592,437.4204944362895,176.4460606630484,0.2536474422631462,275,Solve_Succeeded
5718.571428571428,1.7221428571428572,143.57142857142858,Optimal,Completed,6317.142857142858,0.6717372874566063,36889.771083435546,2488.7110307569983,1834.4797577508607,654.2312730061377,176.59655745719948,0.29039706703428364,437,Solve_Succeeded
5718.571428571428,1.7221428571428572,179.21428571428572,Optimal,Completed,7885.428571428572,0.8385019175266792,46281.19297693283,2855.2361871944804,2201.004914188343,654.2312730061377,210.31861967257288,0.27912305517081054,467,Solve_Succeeded
5718.571428571428,1.7221428571428572,214.8571428571429,Optimal,Completed,9453.714285714286,1.0052665475967522,55685.43977264661,3221.1896547643687,2566.958381758231,654.2312730061377,234.90511297440867,0.27152908414391347,453,Solve_Succeeded
5718.571428571428,1.7221428571428572,250.50000000000003,Optimal,Completed,11022.0,1.1720311776668249,65102.24074192402,3584.2827401538816,2930.051467147744,654.2312730061377,256.1859060298331,0.2658366419114266,544,Solve_Succeeded
5718.571428571428,1.7221428571428572,286.14285714285717,Optimal,Completed,12590.285714285714,1.3387958077368978,74534.31125169051,3943.692347507093,3289.4610745009554,654.2312730061377,270.8449330676018,0.26126977172317306,343,Solve_Succeeded
5718.571428571428,2.2928571428571427,214.8571428571429,Optimal,Completed,9453.714285714286,0.7550459957183084,40636.749534959876,3632.558635947508,2761.516584371522,871.0420515759859,260.6946156923092,0.2921091648120263,522,Solve_Succeeded
